00ROPC9999BOVESPA 99992016090520160905                                                                                                                          
01ITUB    /ED PN      N1201707170310000080ITUBS62     000000010000000003261000000000000000000000000000000000000002142600000000002142600000000900000032082ACN    
01ITUB    /ED PN      N1201707170280000080ITUBS43     000000010000000003286000000000000000000000000000000000000000279500000000000279500000001100000042082ACN    
01ITUB    /ED PN      N1201707170329000080ITUBS46     000000010000000003311000000000000000000000000000000000000000257300000000000257300000000600000042082ACN    
01ITUB    /ED PN      N1201707170418000080ITUBS48     000000010000000003361000000000000000000000000014500000000000028000000000000042500000000300000022082ACN    
01KROT        ON      NM201707170159000080KROTS70     000000010000000000989000000000000000000000000952000000000000000000000000000952000000000100000031202ACN    
01KROT        ON      NM201707170167000080KROTS61     000000010000000001139000000000000000000000000952000000000000000000000000000952000000000300000011202ACN    
01LAME        ON        201707170060000080LAMES93     000000010000000000927000000000000000000000000500000000000000000000000000000500000000000100000011952ACN    
01LAME        ON        201707170078000080LAMES11     000000010000000001097000000000000000000000000500000000000000000000000000000500000000000100000011952ACN    
01LAME        PN        201707170124000080LAMES13     000000010000000001297000000000000000000000000581000000000000000000000000000581000000000100000011952ACN    
01LAME        PN        201707170132000080LAMES55     000000010000000001547000000000000000000000000581000000000000000000000000000581000000000100000011952ACN    
01LAME        PN        201707170205000080LAMES85     000000010000000001572000000000000000000000000000000000000000500000000000000500000000000100000011952ACN    
01LAME        PN        201707170035000080LAMES66     000000010000000001672000000000000000000000000000000000000000050000000000000050000000000100000011962ACN    
01LREN        ON      NM201707170345000080LRENS2      000000010000000002200000000000000000000000000008000000000000000000000000000008000000000100000011812ACN    
01LREN        ON      NM201707170299000080LRENS4      000000010000000002400000000000000000000000000008000000000000004000000000000012000000000100000011812ACN    
01LREN        ON      NM201707170353000080LRENS6      000000010000000002600000000000000000000000000000000000000000008000000000000008000000000100000011812ACN    
01PETR        ON        201707173816000080PETRS48     000000010000000001100000000000000000000000000047600000000000000000000000000047600000000100000011832ACN    
01PETR        ON        201707173824000080PETRS49     000000010000000001350000000000000000000000000035700000000000011900000000000047600000000100000021832ACN    
01PETR        PN        201707177668000080PETRS3      000000010000000000680000000000000000000000000092000000000000037500000000000129500000000200000051852ACN    
01PETR        PN        201707178249000080PETRS37     000000010000000000720000000000000000000000000027000000000000000000000000000027000000000100000011852ACN    
01PETR        PN        201707178133000080PETRS73     000000010000000000730000000000000000000000000043000000000000000000000000000043000000000100000011852ACN    
01PETR        PN        201707178257000080PETRS39     000000010000000000920000000000000000000000000027000000000000021700000000000048700000000200000021852ACN    
01PETR        PN        201707178141000080PETRS93     000000010000000000930000000000000000000000000043000000000000000000000000000043000000000100000021852ACN    
01PETR        PN        201707178770000080PETRS51     000000010000000000950000000000000000000000000035700000000000000000000000000035700000000100000011852ACN    
01PETR        PN        201707177676000080PETRS12     000000010000000000980000000000000000000000000120000000000000000100000000000120100000000200000021852ACN    
01PETR        PN        201707178621000080PETRS43     000000010000000001000000000000000000000000000048000000000000163000000000000211000000000300000051852ACN    
01PETR        PN        201707178680000080PETRS45     000000010000000001050000000000000000000000000000000000000000100000000000000100000000000100000021852ACN    
01PETR        PN        201707178788000080PETRS53     000000010000000001150000000000000000000000000035600000000000000100000000000035700000000100000021852ACN    
01PETR        PN        201707178990000080PETRS1      000000010000000001175000000000000000000000000073300000000000000000000000000073300000000200000021852ACN    
01PETR        PN        201707177684000080PETRS13     000000010000000001375000000000000000000000000000000000000000000100000000000000100000000100000011852ACN    
01QUAL        ON      NM201707170612000080QUALS78     000000010000000001825000000000000000000000000000000000000000025100000000000025100000000100000011032ACN    
01RADL        ON      NM201707170027000080RADLS57     000000010000000005700000000000000000000000000000400000000000000000000000000000400000000100000011192ACN    
01RADL        ON      NM201707170043000080RADLS13     000000010000000006300000000000000000000000000000400000000000000200000000000000600000000100000011192ACN    
01SULA        UNT     N2201707170043000080SULAS75     000000010000000001575000000000000000000000000000000000000000060000000000000060000000000100000011302CDA    
01KLBN        UNT     N2201707170680000080KLBNS63     000000010000000001363000000000000000000000000009200000000000000000000000000009200000000100000011102CDA    
01KLBN        UNT     N2201707170698000080KLBNS36     000000010000000001638000000000000000000000000009200000000000000000000000000009200000000100000011102CDA    
01SULA        UNT     N2201710160060000080SULAV14     000000010000000001400000000000000000000000000003000000000000000000000000000003000000000100000011302CDA    
01SULA        UNT     N2201710160078000080SULAV76     000000010000000001675000000000000000000000000003000000000000000000000000000003000000000100000011302CDA    
01TIET        UNT     N2201706190019000080TIETR64     000000010000000001380000000000000000000000000000000000000000007000000000000007000000000100000011022CDA    
01ALUP        UNT     N2201703200132000080ALUPO15     000000010000000001500000000000000000000000000000000000000000200000000000000200000000000100000011052CDA    
01ALUP        UNT     N2201702200116000080ALUPN15     000000010000000001500000000000000000000000000000000000000000200000000000000200000000000100000011052CDA    
01TAEE        UNT     N2201701160035000080TAEEM78     000000010000000001768000000000000000000000000015400000000000000000000000000015400000000100000011122CDA    
01TAEE        UNT     N2201701160043000080TAEEM80     000000010000000001968000000000000000000000000015400000000000000000000000000015400000000100000011122CDA    
01TAEE        UNT     N2201701160078000080TAEEM82     000000010000000002168000000000000000000000000000000000000000055000000000000055000000000500000021122CDA    
01TIET        UNT     N2201612190132000080TIETX13     000000010000000001110000000000000000000000000032200000000000000000000000000032200000000100000011002CDA    
01TIET        UNT     N2201612190140000080TIETX5      000000010000000001335000000000000000000000000032200000000000000000000000000032200000000100000011002CDA    
01TIET        UNT     N2201612190043000080TIETX94     000000010000000001435000000000000000000000000000000000000000012000000000000012000000000100000021022CDA    
01TAEE        UNT     N2201701160078000070TAEEA82     000000010000000002168000000000000000000000000000000000000000016500000000000016500000000100000051122CDA    
01TAEE        UNT     N2201701160051000070TAEEA23     000000010000000002243000000000000000000000000000000000000000015400000000000015400000000100000011121CDA    
01TIET        UNT     N2201612190132000070TIETL13     000000010000000001110000000000000000000000000342000000000000000000000000000342000000000200000011001CDA    
01TIET        UNT     N2201612190140000070TIETL5      000000010000000001335000000000000000000000000342000000000000342000000000000684000000000100000021002CDA    
01TIET        UNT     N2201612190272000070TIETL79     000000010000000001585000000000000200000000000000000000000000032200000000000032400000000200000021002CDA    
01TIET        UNT     N2201612190043000070TIETL94     000000010000000001435000000000000000000000000000000000000000003700000000000003700000000100000021022CDA    
01ALUP        UNT     N2201701160094000080ALUPM15     000000010000000001500000000000000000000000000000000000000000200000000000000200000000000100000011052CDA    
01KLBN        UNT     N2201705150485000080KLBNQ16     000000010000000001588000000000000000000000000083000000000000000000000000000083000000000100000011102CDA    
01KLBN        UNT     N2201705150493000080KLBNQ18     000000010000000001788000000000000000000000000040500000000000042500000000000083000000000100000011102CDA    
01SANB        UNT       201701160019000080SANBM19     000000010000000001900000000000000000000000000000000000000000250000000000000250000000000800000011312CDA    
01TAEE        UNT     N2201612190027000080TAEEX19     000000010000000001884000000000000000000000000000000000000000015000000000000015000000000200000021122CDA    
